order_id,customer_id,product_id,order_date,quantity,total_amount
220,257,167,2024-03-02,2,1975.18
221,141,298,2023-10-04,3,116.55
222,41,209,2025-04-27,1,222.53
223,35,167,2025-08-25,1,987.59
224,135,19,2025-05-12,3,255.93
225,335,132,2025-06-08,1,532.47
226,206,35,2024-11-30,2,3940.88
227,375,179,2025-03-09,3,1936.77
228,280,257,2025-04-10,2,406.52
229,494,139,2024-12-04,3,2524.53
230,347,270,2025-08-10,2,1004.58
231,78,15,2024-07-28,1,349.04
232,407,172,2025-07-24,3,4059.09
233,571,231,2024-08-17,1,212.3
234,405,35,2025-03-12,1,1970.44
235,127,104,2025-08-05,2,253.1
236,269,233,2025-08-04,2,172.32
237,381,15,2024-07-08,2,698.08
238,483,57,2025-08-17,2,649.34
239,575,280,2024-06-06,2,593.6
240,227,281,2024-11-19,4,2478.28
241,476,140,2025-04-04,2,1342.22
242,419,183,2025-06-09,4,249.56
243,39,92,2025-08-23,3,321.99
244,119,117,2025-07-10,3,1255.53
245,551,90,2025-06-27,2,577.26
246,380,228,2024-06-14,2,447.36
247,554,228,2025-08-27,3,671.04
248,159,282,2024-02-22,4,1346.0
249,102,280,2025-07-11,2,593.6
250,418,138,2024-02-11,5,3159.2
251,34,194,2024-11-21,2,301.34
252,455,196,2024-10-02,2,564.0
253,372,104,2025-03-07,4,506.2
254,377,162,2025-08-10,2,2748.04
255,368,18,2025-03-04,2,2484.68
256,195,175,2023-09-14,3,2738.28
257,466,14,2025-06-06,2,3794.4
258,22,22,2025-08-04,3,3456.03
259,250,171,2024-06-22,4,924.88
260,579,54,2025-07-17,2,1863.64
261,568,14,2025-03-25,3,5691.6
262,239,70,2024-12-06,4,876.08
263,3,190,2024-06-20,1,116.37
264,134,292,2025-06-22,2,221.24
265,179,56,2024-06-24,2,1864.52
266,27,23,2025-02-18,4,5633.88
267,244,122,2024-06-27,4,5390.44
268,179,69,2024-04-15,2,182.72
269,432,108,2025-05-11,2,139.94
270,66,170,2024-06-05,1,46.16
271,371,187,2023-10-26,2,169.84
272,463,220,2025-07-08,1,41.1
273,45,239,2024-10-09,1,216.09
274,534,102,2024-08-04,4,1345.12
275,32,211,2025-05-11,2,422.38
276,412,67,2024-07-01,2,210.92
277,503,209,2024-03-30,2,445.06
278,76,141,2025-07-07,3,1388.58
279,152,18,2024-08-30,1,1242.34
280,600,261,2025-04-04,3,865.2
281,391,154,2024-05-22,2,818.18
282,302,219,2024-12-18,3,353.64
283,441,45,2023-10-26,1,1615.56
284,118,282,2024-09-20,1,336.5
285,565,134,2025-06-19,2,1176.3
286,441,255,2023-10-21,2,107.36
287,424,270,2024-04-23,4,2009.16
288,409,187,2025-07-04,2,169.84
289,321,223,2024-10-06,2,571.64
290,262,190,2025-05-07,1,116.37
291,486,54,2025-01-12,3,2795.46
292,88,7,2025-05-05,2,1082.02
293,382,276,2025-08-20,4,1739.72
294,62,276,2025-08-09,2,869.86
295,576,8,2023-10-17,1,724.11
296,421,163,2025-07-16,1,203.09
297,434,167,2024-03-09,2,1975.18
298,53,159,2023-11-06,2,564.74
299,320,217,2024-03-18,1,92.56
300,520,223,2025-01-30,1,285.82
301,494,67,2024-01-07,5,527.3
302,359,144,2024-08-13,2,471.94
303,118,277,2025-09-03,2,1505.56
304,232,175,2024-03-30,2,1825.52
305,575,173,2024-01-16,2,2629.24
306,571,60,2024-07-21,2,1733.8
307,274,18,2025-01-05,2,2484.68
308,317,143,2024-11-26,5,5762.5
309,7,250,2023-09-15,2,785.04
310,580,125,2025-01-02,1,335.59
311,146,122,2024-11-07,2,2695.22
312,94,254,2024-11-17,3,2002.23
313,386,202,2024-08-01,4,118.64
314,162,287,2025-04-29,1,620.41
315,333,157,2025-01-14,2,2954.14
316,87,130,2025-06-04,3,4026.69
317,162,124,2025-06-08,1,155.7
318,84,103,2024-03-17,1,33.01
319,435,149,2024-04-27,2,1310.12
320,425,229,2025-03-23,1,244.87
321,525,28,2025-03-09,1,1233.09
322,114,164,2023-09-25,3,2632.44
323,499,200,2024-12-12,1,89.75
324,47,99,2025-01-24,2,64.38
325,57,20,2025-07-16,2,3501.28
326,217,289,2025-03-27,1,351.55
327,262,68,2025-07-19,1,481.31
328,8,148,2024-09-03,3,3617.37
329,180,155,2025-04-05,1,234.85
330,236,294,2024-02-01,1,247.61
331,363,56,2024-08-22,2,1864.52
332,44,210,2024-07-10,3,468.66
333,80,277,2025-05-13,1,752.78
334,440,286,2024-06-28,1,787.66
335,428,206,2024-04-23,4,938.84
336,22,131,2024-09-01,1,1231.64
337,472,299,2025-08-01,3,2371.44
338,371,55,2024-11-19,4,1951.92
339,109,98,2025-01-30,3,648.57
340,411,146,2024-06-13,3,2239.56
341,318,255,2024-07-01,2,107.36
342,342,125,2024-03-03,2,671.18
343,523,214,2025-01-26,2,496.88
344,523,50,2025-07-09,1,1843.72
345,358,113,2025-08-12,1,67.73
346,152,70,2024-06-14,3,657.06
347,263,39,2024-12-01,5,8731.5
348,157,162,2024-03-28,3,4122.06
349,78,110,2024-10-20,4,422.8
350,506,217,2025-08-21,4,370.24
351,594,300,2025-04-18,1,356.52
352,579,220,2024-08-12,1,41.1
353,331,161,2024-07-01,3,171.09
354,324,125,2025-08-19,4,1342.36
355,481,200,2025-07-28,2,179.5
356,282,143,2025-07-25,1,1152.5
357,520,90,2024-11-12,4,1154.52
358,463,24,2025-07-19,2,3697.74
359,294,116,2025-01-12,2,861.46
360,93,213,2024-05-16,1,85.22
361,394,156,2025-03-07,3,3772.05
362,43,232,2024-12-24,3,771.06
363,586,261,2025-03-03,3,865.2
364,488,184,2024-02-29,1,225.34
365,462,58,2024-08-10,2,787.9
366,352,126,2025-02-01,2,138.0
367,517,123,2025-07-07,2,98.22
368,254,149,2024-08-24,2,1310.12
369,537,191,2025-08-05,3,659.79
370,373,139,2024-04-29,1,841.51
371,397,82,2024-01-25,2,493.18
372,54,162,2024-06-01,3,4122.06
373,343,7,2024-06-07,4,2164.04
374,572,139,2025-05-15,2,1683.02
375,259,163,2025-08-07,1,203.09
376,154,218,2023-12-30,2,366.44
377,145,140,2024-12-06,2,1342.22
378,402,46,2023-11-13,2,118.06
379,87,265,2024-11-21,2,886.22
380,337,283,2024-04-02,3,1190.7
381,540,43,2024-06-26,4,627.16
382,434,122,2024-01-27,3,4042.83
383,372,194,2023-12-07,1,150.67
384,350,152,2024-09-06,2,1652.4
385,197,69,2024-09-27,3,274.08
386,159,55,2025-03-04,2,975.96
387,104,215,2025-01-22,2,485.66
388,540,22,2025-06-27,1,1152.01
389,135,190,2024-01-12,1,116.37
390,167,225,2024-10-20,5,338.8
391,170,243,2025-06-13,2,1469.0
392,421,167,2025-09-04,2,1975.18
393,244,160,2024-02-13,3,1290.87
394,292,291,2025-03-28,3,630.15
395,460,16,2025-06-06,2,2386.3
396,317,171,2024-07-18,1,231.22
397,481,133,2025-04-26,1,411.35
398,377,157,2025-06-17,2,2954.14
399,452,139,2024-07-04,2,1683.02
400,392,267,2025-07-11,2,544.06
401,166,172,2023-12-15,4,5412.12
402,142,124,2025-06-01,3,467.1
403,493,156,2024-04-06,1,1257.35
404,106,154,2025-05-16,1,409.09
405,128,109,2025-08-08,3,1211.88
406,165,298,2024-09-21,3,116.55
407,526,28,2025-08-24,2,2466.18
408,94,135,2024-01-09,4,3590.92
409,462,180,2025-08-01,1,593.21
410,28,206,2025-07-12,1,234.71
411,515,85,2025-07-13,1,392.25
412,84,62,2024-01-09,1,193.95
413,327,174,2024-09-26,2,1816.4
414,344,249,2024-08-27,1,756.81
415,40,234,2024-12-06,3,463.47
416,484,129,2024-03-06,1,649.49
417,481,181,2025-01-10,2,325.78
418,82,14,2025-08-30,1,1897.2
419,154,287,2024-01-23,2,1240.82
420,541,290,2025-07-07,2,1193.26
421,296,68,2023-09-28,3,1443.93
422,49,101,2025-08-11,5,1818.35
423,469,54,2024-11-24,2,1863.64
424,512,242,2025-06-08,3,1395.48
425,528,286,2023-11-12,2,1575.32
426,148,61,2025-01-11,2,918.26
427,362,147,2025-02-05,3,4034.97
428,192,126,2024-09-09,1,69.0
429,537,125,2025-04-07,1,335.59
430,539,171,2025-07-07,1,231.22
431,520,145,2024-10-06,1,1306.65
432,482,25,2025-08-31,3,4287.36
433,383,2,2025-06-02,1,1458.39
434,366,263,2025-06-19,3,226.95
435,247,281,2025-05-14,3,1858.71
436,107,168,2024-02-13,2,2499.44
437,341,23,2024-10-26,1,1408.47
438,560,102,2025-05-25,4,1345.12
439,180,164,2025-07-16,2,1754.96
440,476,151,2025-08-08,2,849.92
441,187,125,2025-08-20,3,1006.77
442,469,13,2024-01-17,1,950.91
443,45,297,2025-01-15,2,115.24
444,43,80,2024-03-10,1,111.53
445,528,233,2023-10-05,1,86.16
446,557,183,2025-09-06,2,124.78
447,196,236,2024-05-25,2,592.98
448,49,142,2025-06-11,4,5696.92
449,280,24,2023-09-12,4,7395.48
450,448,288,2024-06-16,1,348.77
451,451,145,2025-05-23,3,3919.95
452,348,152,2025-03-16,2,1652.4
453,510,112,2025-01-31,3,402.99
454,532,6,2024-10-24,3,3324.93
455,435,219,2024-11-14,2,235.76
456,185,201,2024-10-16,3,553.8
457,106,43,2025-01-29,3,470.37
458,303,219,2025-07-23,2,235.76
459,437,269,2025-06-21,3,2134.89
460,360,107,2024-07-01,3,88.38
461,362,148,2025-07-31,2,2411.58
462,282,171,2025-08-05,1,231.22
463,59,41,2024-10-06,1,1202.99
464,416,112,2023-11-24,3,402.99
465,164,130,2024-02-15,2,2684.46
466,449,5,2024-08-23,1,1403.2
467,242,264,2025-04-07,5,1346.75
468,371,217,2025-06-27,4,370.24
469,34,224,2024-07-26,3,426.33
470,461,144,2025-08-04,1,235.97
471,455,277,2023-11-21,2,1505.56
472,141,266,2024-02-01,3,1913.43
473,322,136,2025-08-25,2,848.1
474,117,12,2025-01-13,4,3326.64
475,512,239,2025-01-06,2,432.18
476,576,50,2024-10-04,3,5531.16
477,267,134,2025-02-25,3,1764.45
478,293,272,2024-02-18,1,43.91
479,205,55,2024-10-09,3,1463.94
480,76,298,2024-05-29,1,38.85
481,456,172,2024-04-11,1,1353.03
482,328,166,2025-03-04,2,1689.28
483,67,259,2024-10-10,4,338.56
484,308,286,2025-01-01,4,3150.64
485,179,273,2025-08-04,1,699.33
486,230,73,2025-08-12,2,522.1
487,143,32,2025-04-17,2,3709.72
488,27,97,2025-03-13,1,329.12
489,378,216,2025-04-03,2,425.98
490,133,186,2025-04-09,2,373.8
491,68,286,2025-08-31,3,2362.98
492,491,230,2024-11-29,2,405.5
493,420,125,2024-12-05,1,335.59
494,129,162,2023-12-23,2,2748.04
495,76,284,2025-02-02,5,2556.6
496,530,117,2024-07-20,4,1674.04
497,565,132,2025-04-15,2,1064.94
498,133,119,2024-07-06,3,1022.04
499,57,274,2025-07-27,2,82.96
500,157,131,2024-09-12,2,2463.28
501,331,135,2024-03-12,3,2693.19
502,355,154,2023-09-11,2,818.18
503,291,137,2025-07-28,4,3790.0
504,202,156,2024-12-31,3,3772.05
505,282,80,2025-04-25,2,223.06
506,547,102,2025-01-11,2,672.56
507,173,278,2025-06-18,3,1932.18
508,158,100,2024-03-11,1,94.95
509,346,157,2025-06-21,1,1477.07
510,43,122,2023-12-05,2,2695.22
511,84,42,2024-10-09,2,1656.12
512,591,74,2025-06-06,1,305.78
513,586,221,2024-04-24,2,552.86
514,32,161,2024-10-22,5,285.15
515,559,200,2024-10-27,1,89.75
516,495,172,2024-03-02,1,1353.03
517,416,65,2024-01-17,1,26.29
518,62,27,2024-07-04,2,2347.52
519,496,262,2025-03-16,4,2346.76
520,148,106,2024-02-27,1,342.51
521,327,176,2024-09-25,3,3022.8
522,354,129,2023-10-09,1,649.49
523,380,187,2024-11-20,5,424.6
524,327,248,2025-04-01,2,1555.14
525,274,190,2024-01-14,2,232.74
526,100,25,2024-07-24,4,5716.48
527,429,296,2024-09-23,3,618.15
528,164,300,2025-02-16,2,713.04
529,592,253,2023-12-11,2,544.6
530,164,213,2024-01-25,2,170.44
531,479,140,2024-12-07,4,2684.44
532,510,26,2024-06-30,3,1042.35
533,518,76,2024-07-12,1,379.98
534,221,124,2025-08-17,2,311.4
535,52,99,2024-02-14,1,32.19
536,482,61,2025-08-09,1,459.13
537,111,117,2023-10-27,1,418.51
538,271,169,2023-10-23,3,1000.32
539,413,86,2025-06-16,1,237.58
540,53,193,2024-07-15,2,352.86
541,372,245,2023-12-17,1,565.5
542,396,229,2025-03-16,2,489.74
543,564,100,2025-03-10,1,94.95
544,122,7,2025-06-28,1,541.01
545,404,202,2025-08-02,1,29.66
546,572,169,2025-02-03,1,333.44
547,148,33,2025-01-12,2,1858.28
548,412,183,2025-03-29,2,124.78
549,40,82,2024-11-24,1,246.59
550,486,70,2025-03-24,3,657.06
551,528,120,2024-12-09,2,236.78
552,327,220,2024-11-28,2,82.2
553,307,153,2024-03-27,4,3844.84
554,522,286,2025-08-15,1,787.66
555,577,233,2025-05-26,1,86.16
556,18,224,2025-08-12,2,284.22
557,113,158,2025-05-21,3,2408.28
558,316,167,2024-09-16,2,1975.18
559,28,257,2024-06-26,4,813.04
560,593,287,2025-01-01,2,1240.82
561,53,191,2023-12-25,1,219.93
562,537,220,2025-08-20,1,41.1
563,390,44,2024-12-12,3,2110.89
564,249,105,2024-12-15,2,261.84
565,113,89,2024-05-17,2,424.74
566,322,267,2025-08-23,3,816.09
567,209,290,2025-01-26,1,596.63
568,483,288,2025-08-10,3,1046.31
569,64,214,2024-11-25,2,496.88
570,213,163,2024-11-17,2,406.18
571,490,141,2025-08-18,5,2314.3
572,178,155,2025-05-10,1,234.85
573,351,284,2025-07-27,2,1022.64
574,271,133,2024-07-03,2,822.7
575,253,140,2025-08-19,1,671.11
576,231,140,2023-10-05,2,1342.22
577,296,285,2025-08-10,2,1404.2
578,501,263,2023-10-08,1,75.65
579,574,171,2024-04-18,1,231.22
580,281,97,2024-09-04,2,658.24
581,557,86,2024-08-14,4,950.32
582,354,172,2024-09-12,2,2706.06
583,150,199,2025-03-13,1,23.89
584,81,89,2025-08-20,2,424.74
585,263,194,2024-08-20,3,452.01
586,207,138,2023-12-02,4,2527.36
587,576,189,2023-10-24,2,194.56
588,112,278,2025-02-03,3,1932.18
589,246,103,2024-06-15,2,66.02
590,544,255,2023-10-02,2,107.36
591,54,82,2024-09-08,3,739.77
592,484,50,2024-12-22,1,1843.72
593,141,36,2024-01-11,3,5057.55
594,162,300,2025-07-24,1,356.52
595,488,73,2024-04-11,2,522.1
596,295,222,2025-07-25,3,161.97
597,61,126,2024-09-22,1,69.0
598,588,108,2024-08-12,4,279.88
599,39,252,2025-08-11,2,1359.06
600,428,132,2024-07-16,3,1597.41
601,38,146,2025-06-22,1,746.52
602,508,48,2025-07-13,1,826.43
603,297,121,2024-12-01,2,921.86
604,306,247,2025-07-15,1,741.41
605,344,102,2025-05-05,3,1008.84
606,557,237,2024-02-02,2,568.12
607,138,150,2025-05-11,2,126.06
608,280,68,2024-07-30,5,2406.55
609,339,90,2025-08-07,3,865.89
610,264,241,2024-12-25,2,329.9
611,346,157,2025-06-26,1,1477.07
612,198,115,2025-01-31,2,733.38
613,416,273,2024-08-09,3,2097.99
614,336,43,2025-05-05,2,313.58
615,98,69,2024-09-23,1,91.36
616,489,136,2025-08-15,1,424.05
617,7,136,2025-03-15,2,848.1
618,458,262,2024-08-05,3,1760.07
619,310,277,2023-09-24,2,1505.56
620,12,84,2024-10-16,2,103.08
621,242,8,2025-07-15,2,1448.22
622,477,206,2024-04-08,5,1173.55
623,515,177,2024-12-22,1,287.8
624,319,161,2024-04-24,2,114.06
625,303,255,2024-04-22,2,107.36
626,225,151,2025-04-10,1,424.96
627,157,159,2023-12-15,5,1411.85
628,383,96,2024-10-17,1,149.96
629,483,232,2025-08-26,2,514.04
630,224,224,2024-03-18,2,284.22
631,84,214,2025-07-21,3,745.32
632,371,37,2025-07-26,3,879.27
633,115,36,2024-09-11,3,5057.55
634,518,35,2024-09-12,1,1970.44
635,154,115,2023-09-12,1,366.69
636,533,224,2025-08-09,2,284.22
637,211,152,2025-06-05,2,1652.4
638,94,149,2025-04-24,4,2620.24
639,57,213,2025-07-03,5,426.1
640,426,124,2024-11-03,1,155.7
641,573,292,2024-12-09,4,442.48
642,316,266,2024-06-04,1,637.81
643,261,288,2025-01-19,3,1046.31
644,224,183,2025-02-04,3,187.17
645,434,245,2024-12-03,3,1696.5
646,555,180,2024-09-04,2,1186.42
647,71,151,2025-08-24,1,424.96
648,33,72,2023-10-08,2,997.0
649,139,167,2023-12-11,1,987.59
650,431,118,2024-09-03,1,210.65
651,392,299,2024-08-03,2,1580.96
652,387,224,2024-05-11,4,568.44
653,553,236,2024-06-09,1,296.49
654,357,35,2024-08-17,4,7881.76
655,403,287,2025-04-13,4,2481.64
656,229,289,2024-02-11,3,1054.65
657,24,150,2024-06-12,2,126.06
658,558,205,2025-01-08,2,220.52
659,236,203,2025-07-09,1,156.46
660,159,120,2025-02-27,2,236.78
661,116,43,2025-01-20,3,470.37
662,430,240,2023-10-12,3,836.1
663,17,65,2025-07-25,1,26.29
664,104,209,2025-04-25,3,667.59
665,50,3,2025-04-20,1,1454.07
666,412,95,2025-05-01,1,199.19
667,223,170,2025-03-29,2,92.32
668,58,19,2024-12-25,1,85.31
669,240,167,2025-08-05,1,987.59
670,590,99,2024-01-21,4,128.76
671,329,237,2025-03-10,2,568.12
672,147,154,2025-07-07,1,409.09
673,227,198,2024-03-03,4,305.04
674,63,218,2025-06-07,2,366.44
675,180,148,2025-07-11,3,3617.37
676,570,203,2024-12-15,3,469.38
677,391,261,2024-06-27,2,576.8
678,427,80,2025-05-14,4,446.12
679,386,95,2025-08-24,2,398.38
680,485,75,2024-08-30,2,104.4
681,308,250,2024-03-17,2,785.04
682,475,156,2025-06-25,1,1257.35
683,423,156,2025-08-04,2,2514.7
684,543,76,2024-10-31,2,759.96
685,262,102,2025-05-03,1,336.28
686,81,175,2025-06-10,2,1825.52
687,380,47,2025-05-24,1,700.32
688,196,25,2025-06-25,2,2858.24
689,41,133,2024-06-27,2,822.7
690,573,74,2024-02-05,1,305.78
691,341,119,2025-07-11,2,681.36
692,16,73,2025-07-20,1,261.05
693,121,169,2025-01-05,2,666.88
694,491,165,2025-04-07,2,865.72
695,210,136,2024-04-28,4,1696.2
696,566,79,2025-06-26,3,355.41
697,390,222,2025-06-13,3,161.97
698,368,84,2025-08-01,3,154.62
699,526,270,2025-02-05,1,502.29
700,101,287,2025-05-29,5,3102.05
701,481,261,2025-04-07,1,288.4
702,209,207,2023-11-13,1,45.38
703,47,195,2023-12-02,3,612.45
704,150,36,2025-06-04,3,5057.55
705,599,207,2024-09-07,2,90.76
706,303,82,2025-08-27,1,246.59
707,236,294,2025-03-11,2,495.22
708,252,162,2024-11-04,1,1374.02
709,346,113,2025-05-09,3,203.19
710,501,162,2024-04-29,2,2748.04
711,503,107,2024-06-20,3,88.38
712,361,107,2024-12-24,1,29.46
713,560,239,2024-09-01,3,648.27
714,556,124,2024-07-04,1,155.7
715,537,55,2025-06-14,3,1463.94
716,77,163,2025-03-26,2,406.18
717,50,207,2024-02-08,2,90.76
718,141,135,2024-12-21,2,1795.46
719,70,241,2024-05-14,2,329.9
