order_id,customer_id,product_id,order_date,quantity,total_amount
179,161,82,2024-10-22,2,867.24
180,256,13,2024-09-09,3,1388.28
181,341,152,2025-06-01,1,399.1
182,32,123,2025-08-25,1,305.85
183,176,132,2023-09-18,10,4505.6
184,158,65,2025-01-02,1,199.32
185,13,104,2024-12-11,1,197.32
186,56,22,2024-04-08,10,399.5
187,258,116,2024-09-24,4,753.4
188,347,76,2025-05-22,1,309.4
189,465,37,2025-08-31,1,212.32
190,304,102,2024-01-28,3,496.92
191,287,92,2024-09-18,2,790.9
192,68,3,2024-04-13,1,290.27
193,118,23,2025-05-28,3,1408.47
194,231,179,2025-05-03,3,362.52
195,258,171,2025-06-06,1,139.9
196,449,23,2025-01-19,1,469.49
197,262,143,2025-08-25,1,415.95
198,56,21,2025-09-07,2,767.8
199,150,173,2025-06-10,1,379.51
200,498,54,2025-06-29,1,308.68
201,432,143,2024-11-20,2,831.9
202,12,97,2024-07-03,3,1233.57
203,152,59,2023-11-14,1,402.84
204,388,192,2025-07-23,1,457.1
205,300,157,2023-12-17,1,466.43
206,107,144,2025-04-09,2,179.24
207,423,45,2023-11-23,1,269.06
208,201,53,2025-07-12,1,106.11
209,32,17,2024-10-30,1,99.03
210,406,91,2024-05-14,2,130.32
211,218,118,2024-01-10,2,672.1
212,251,171,2025-03-08,3,419.7
213,281,10,2024-01-05,1,368.55
214,241,103,2025-02-18,2,145.6
215,196,114,2024-07-21,1,343.89
216,195,6,2024-03-24,2,436.48
217,110,26,2024-07-25,1,342.83
218,178,178,2024-12-04,2,563.28
219,414,137,2024-04-24,1,9.06
220,284,93,2023-11-25,3,1222.38
221,177,100,2024-07-16,4,149.72
222,74,166,2023-09-15,1,71.19
223,55,77,2024-12-02,1,245.86
224,302,64,2023-11-11,3,1089.42
225,120,171,2025-08-11,3,419.7
226,218,169,2025-06-28,1,208.99
227,133,24,2024-11-26,3,870.66
228,499,157,2025-01-18,1,466.43
229,170,10,2024-06-14,1,368.55
230,433,157,2024-05-10,1,466.43
231,288,96,2024-05-09,2,452.24
232,379,88,2025-06-24,1,234.93
233,363,154,2023-12-17,3,805.41
234,152,15,2024-08-23,4,1246.48
235,290,182,2024-03-23,1,343.94
236,281,28,2023-12-12,3,784.29
237,447,78,2025-06-21,1,265.95
238,56,125,2024-11-02,1,215.5
239,304,178,2025-05-10,1,281.64
240,54,126,2025-06-29,10,540.4
241,135,155,2025-01-05,1,492.43
242,412,69,2023-11-13,2,217.52
243,387,111,2024-05-23,10,4398.5
244,458,41,2024-02-16,2,20.52
245,391,137,2025-06-01,1,9.06
246,432,50,2025-07-08,2,254.12
247,301,126,2023-11-18,1,54.04
248,343,42,2024-02-08,3,29.67
249,12,77,2025-08-06,3,737.58
250,346,67,2023-09-28,2,832.96
251,461,81,2024-06-19,1,39.87
252,195,97,2025-08-01,1,411.19
253,208,161,2024-05-25,4,276.76
254,330,178,2024-11-24,1,281.64
255,154,172,2024-08-20,10,4036.6
256,313,152,2024-03-29,1,399.1
257,82,150,2024-09-19,2,921.58
258,64,52,2024-04-28,1,260.3
259,352,136,2024-10-18,10,3840.6
260,31,89,2024-12-31,2,597.32
261,139,28,2025-01-12,2,522.86
262,345,76,2024-09-21,1,309.4
263,211,63,2024-10-15,5,1885.25
264,296,34,2024-08-23,1,100.89
265,48,75,2025-08-14,1,46.1
266,355,86,2025-08-13,2,427.72
267,204,156,2024-10-25,1,416.55
268,308,153,2023-10-31,1,462.06
269,242,171,2024-03-05,1,139.9
270,53,166,2024-01-19,1,71.19
271,60,98,2024-07-05,2,91.66
272,288,135,2023-09-26,1,105.46
273,212,48,2024-01-24,1,372.06
274,266,87,2024-03-01,1,451.22
275,32,62,2024-05-20,1,361.51
276,394,43,2024-10-04,2,473.58
277,8,181,2024-08-06,3,45.36
278,251,85,2025-07-23,1,352.06
279,43,173,2024-09-03,10,3795.1
280,365,171,2023-12-20,1,139.9
281,497,163,2024-03-21,1,406.12
282,469,155,2025-07-08,3,1477.29
283,359,195,2024-06-30,3,1253.7
284,398,85,2025-01-23,2,704.12
285,483,84,2025-05-06,1,471.55
286,173,180,2024-07-12,1,178.45
287,477,36,2025-08-20,4,760.8
288,217,37,2023-10-18,1,212.32
289,75,178,2024-10-02,2,563.28
290,1,121,2024-05-31,2,471.86
291,126,104,2024-12-07,1,197.32
292,18,174,2024-05-23,1,208.26
293,190,105,2025-09-07,3,93.24
294,456,92,2023-09-17,4,1581.8
295,277,124,2025-09-04,2,74.32
296,210,77,2025-03-16,2,491.72
297,454,71,2024-10-21,2,297.92
298,391,37,2025-01-13,1,212.32
299,204,172,2025-05-05,1,403.66
300,60,124,2025-06-17,1,37.16
301,26,129,2023-10-19,2,499.54
302,416,46,2025-02-11,1,399.67
303,176,92,2023-11-27,3,1186.35
304,391,89,2024-10-06,2,597.32
305,397,11,2024-10-06,2,326.9
306,24,170,2025-05-15,1,151.25
307,448,74,2023-11-16,3,684.51
308,44,14,2024-07-27,10,3986.2
309,19,117,2024-08-29,3,752.22
310,290,176,2023-10-24,1,170.31
311,460,39,2024-02-11,1,98.38
312,446,55,2024-04-24,1,79.13
313,52,1,2025-04-16,1,33.35
314,83,47,2025-06-09,1,217.68
315,394,102,2024-01-15,2,331.28
316,278,107,2024-10-10,2,432.8
317,96,180,2025-01-15,2,356.9
318,272,97,2024-04-15,3,1233.57
319,436,118,2024-04-25,3,1008.15
320,38,18,2024-05-31,10,2035.9
321,192,32,2024-02-28,4,1078.36
322,260,11,2025-07-17,1,163.45
323,295,85,2024-03-05,1,352.06
324,474,118,2024-05-20,3,1008.15
325,227,59,2024-01-31,2,805.68
326,239,11,2025-08-23,1,163.45
327,436,148,2024-08-22,1,382.81
328,21,181,2023-10-21,2,30.24
329,339,107,2025-08-30,1,216.4
330,136,174,2024-03-21,2,416.52
331,18,160,2025-07-07,2,329.44
332,218,68,2023-11-11,3,625.53
333,242,70,2024-04-12,2,742.12
334,393,172,2024-04-17,2,807.32
335,33,125,2024-06-06,2,431.0
336,45,161,2024-02-19,1,69.19
337,206,25,2025-01-11,1,311.46
338,257,55,2025-08-03,1,79.13
339,387,60,2025-03-09,3,1448.91
340,433,82,2025-04-08,1,433.62
341,370,174,2025-06-02,4,833.04
342,101,38,2024-11-21,3,71.88
343,47,55,2025-04-15,2,158.26
344,240,76,2024-02-26,2,618.8
345,226,191,2024-10-04,1,325.26
346,116,128,2024-09-23,2,958.04
347,233,56,2025-05-08,1,219.85
348,353,55,2023-12-23,2,158.26
349,413,65,2024-11-02,2,398.64
350,467,140,2024-01-14,5,1822.85
351,119,90,2024-11-28,1,351.78
352,306,169,2025-04-15,3,626.97
353,103,143,2025-02-21,2,831.9
354,214,22,2024-06-17,4,159.8
355,378,5,2024-12-27,3,1046.19
356,63,155,2024-02-08,2,984.86
357,138,39,2024-07-23,3,295.14
358,54,90,2025-09-02,1,351.78
359,475,3,2024-12-07,2,580.54
360,385,147,2024-08-27,3,1019.31
361,163,135,2025-08-11,5,527.3
362,321,17,2025-06-29,3,297.09
363,340,85,2025-03-18,5,1760.3
364,75,28,2025-02-01,1,261.43
365,120,66,2024-03-01,2,638.28
366,479,126,2023-09-14,1,54.04
367,59,67,2025-03-26,1,416.48
368,435,147,2023-09-11,1,339.77
369,51,49,2024-09-04,1,96.71
370,158,191,2025-04-29,1,325.26
371,259,142,2024-09-03,1,144.63
372,188,123,2024-07-05,1,305.85
373,260,87,2023-10-23,1,451.22
374,176,169,2025-01-14,4,835.96
375,184,173,2024-11-23,4,1518.04
376,362,113,2024-10-26,1,160.49
377,239,16,2024-07-16,2,22.7
378,346,107,2024-01-20,1,216.4
379,470,14,2024-03-18,10,3986.2
380,213,61,2024-06-26,2,796.3
381,409,162,2023-11-09,1,325.14
382,468,189,2025-01-25,1,440.32
383,16,41,2025-02-18,2,20.52
384,338,193,2024-08-08,1,410.84
385,497,184,2023-11-12,2,183.94
386,347,112,2024-03-17,1,301.85
387,422,200,2024-02-27,1,78.45
388,471,123,2023-11-27,2,611.7
389,442,108,2024-11-09,3,1122.54
390,463,67,2025-05-10,1,416.48
391,131,28,2024-06-22,1,261.43
392,460,23,2025-05-12,1,469.49
393,408,29,2025-06-15,2,255.42
394,68,137,2025-02-14,1,9.06
395,337,92,2024-06-07,1,395.45
396,214,119,2024-08-14,1,284.23
397,239,19,2024-01-24,1,352.65
398,56,171,2024-02-14,4,559.6
399,284,106,2024-01-03,5,514.0
400,139,25,2024-10-06,3,934.38
401,301,123,2025-04-09,1,305.85
402,94,16,2023-11-26,1,11.35
403,346,53,2025-05-13,4,424.44
404,246,168,2024-02-25,1,206.78
405,126,10,2024-12-30,1,368.55
406,180,8,2023-09-26,3,91.53
407,32,40,2024-11-30,1,124.34
408,170,2,2025-06-25,1,259.85
409,132,52,2024-11-08,1,260.3
410,165,170,2023-09-19,2,302.5
411,411,191,2025-04-20,2,650.52
412,241,193,2025-02-19,1,410.84
413,225,33,2024-08-05,1,84.11
414,22,100,2024-07-27,2,74.86
415,485,125,2024-01-20,2,431.0
416,379,51,2023-11-20,1,203.22
417,267,145,2025-01-17,2,629.6
418,128,58,2023-11-02,1,293.45
419,426,135,2025-07-21,3,316.38
420,422,44,2024-08-01,10,1858.4
421,223,152,2024-08-23,3,1197.3
422,431,55,2025-01-12,1,79.13
423,179,119,2025-07-05,3,852.69
424,296,60,2025-07-04,1,482.97
425,464,52,2024-09-03,1,260.3
426,152,38,2024-05-06,1,23.96
427,230,120,2025-07-01,1,140.93
428,69,133,2024-05-23,2,573.78
429,425,44,2024-06-01,3,557.52
430,382,129,2025-03-11,2,499.54
431,408,1,2024-12-02,1,33.35
432,362,89,2023-11-03,1,298.66
433,357,77,2024-01-16,2,491.72
434,432,6,2025-09-07,1,218.24
435,147,151,2024-06-29,2,927.28
436,63,110,2023-12-16,3,1050.54
437,422,137,2024-09-23,1,9.06
438,50,38,2024-11-21,2,47.92
439,100,172,2024-08-31,1,403.66
440,233,121,2023-12-21,1,235.93
441,250,2,2025-08-25,2,519.7
442,328,38,2023-11-14,1,23.96
443,387,148,2024-03-11,2,765.62
444,224,66,2025-01-20,3,957.42
445,119,76,2025-03-07,2,618.8
446,115,26,2024-03-23,1,342.83
447,135,64,2024-12-07,3,1089.42
448,435,138,2024-05-19,1,402.29
449,141,32,2023-09-08,1,269.59
450,400,91,2023-12-02,1,65.16
451,434,51,2024-06-23,3,609.66
452,93,92,2024-08-19,1,395.45
453,83,130,2024-07-13,1,75.75
454,433,104,2025-03-24,2,394.64
455,321,64,2024-06-29,1,363.14
456,41,35,2024-10-24,1,280.81
457,190,84,2024-02-22,3,1414.65
458,289,70,2025-07-01,1,371.06
459,398,81,2023-12-18,3,119.61
460,207,159,2024-10-03,1,341.27
461,246,98,2025-08-08,2,91.66
462,61,87,2025-02-23,1,451.22
463,188,194,2024-07-10,1,180.85
464,202,90,2025-08-09,3,1055.34
465,51,85,2025-07-16,1,352.06
466,403,91,2023-11-03,1,65.16
467,304,98,2024-04-24,1,45.83
468,175,6,2023-10-03,10,2182.4
469,116,175,2025-09-06,2,752.88
470,413,16,2024-07-22,2,22.7
471,197,166,2025-05-29,1,71.19
472,481,108,2024-01-09,2,748.36
473,371,42,2024-02-23,5,49.45
474,313,191,2024-07-15,1,325.26
475,214,173,2024-12-20,3,1138.53
476,433,40,2024-11-07,3,373.02
477,369,60,2025-04-24,4,1931.88
478,188,129,2023-12-26,1,249.77
479,355,4,2025-08-18,1,307.88
480,433,107,2025-05-17,2,432.8
481,283,45,2025-02-20,3,807.18
482,79,175,2025-05-10,2,752.88
483,175,188,2024-10-08,4,1775.0
484,422,139,2024-08-25,1,154.44
485,115,77,2024-09-25,1,245.86
486,55,178,2025-05-02,3,844.92
487,85,97,2025-05-20,1,411.19
488,370,138,2024-05-04,1,402.29
489,347,174,2023-09-25,2,416.52
490,414,48,2024-06-24,2,744.12
491,142,174,2024-12-26,3,624.78
492,82,130,2023-10-28,1,75.75
493,129,121,2025-07-04,4,943.72
494,286,104,2024-12-23,1,197.32
495,421,107,2023-10-26,1,216.4
496,303,154,2024-02-12,4,1073.88
497,395,3,2025-08-20,1,290.27
498,487,71,2024-02-05,1,148.96
499,439,9,2024-09-02,1,38.51
500,483,65,2023-09-30,2,398.64
501,140,199,2025-02-12,1,175.74
502,376,34,2024-05-03,1,100.89
503,233,76,2025-09-04,2,618.8
504,295,20,2025-05-03,1,232.65
505,434,23,2024-01-29,1,469.49
506,37,131,2025-05-03,2,700.54
507,150,184,2024-08-16,3,275.91
508,428,54,2025-02-28,3,926.04
509,182,160,2024-09-18,1,164.72
510,277,53,2023-11-21,3,318.33
511,328,151,2025-07-14,1,463.64
512,330,165,2025-03-22,1,32.51
513,261,27,2024-06-22,1,122.26
514,291,35,2024-11-18,2,561.62
515,32,121,2024-02-18,3,707.79
516,496,131,2025-05-01,2,700.54
517,75,132,2024-07-29,1,450.56
518,136,94,2025-08-07,3,184.08
519,473,187,2024-08-11,2,238.0
520,170,88,2024-07-01,2,469.86
521,92,92,2023-10-12,1,395.45
522,377,8,2023-10-04,3,91.53
523,70,155,2024-11-23,10,4924.3
524,254,111,2024-12-20,1,439.85
525,488,48,2023-11-10,2,744.12
526,365,132,2025-01-08,1,450.56
527,350,19,2024-01-25,1,352.65
528,340,32,2023-11-19,1,269.59
529,189,40,2025-08-21,2,248.68
530,327,90,2023-12-21,3,1055.34
531,423,67,2023-12-13,1,416.48
532,337,149,2024-08-25,1,276.73
533,268,92,2025-09-04,2,790.9
534,497,191,2025-01-24,2,650.52
535,39,18,2024-07-29,1,203.59
536,39,110,2023-12-24,1,350.18
537,274,153,2023-12-07,1,462.06
538,371,12,2024-03-14,4,211.08
539,395,101,2024-11-04,4,86.68
540,204,119,2023-11-20,3,852.69
541,497,46,2025-05-20,2,799.34
542,36,59,2023-10-14,1,402.84
543,331,76,2024-07-15,1,309.4
544,479,109,2025-07-01,2,213.2
545,382,31,2024-08-06,4,312.0
546,476,58,2024-05-07,2,586.9
547,298,173,2025-04-17,2,759.02
548,300,172,2024-09-28,2,807.32
549,248,128,2024-04-13,1,479.02
550,186,27,2025-06-16,1,122.26
551,436,172,2024-07-02,3,1210.98
552,471,111,2025-01-27,1,439.85
553,122,119,2025-03-27,1,284.23
554,76,159,2025-06-08,3,1023.81
555,31,73,2023-10-01,1,83.0
556,193,47,2023-11-10,1,217.68
557,97,195,2024-10-17,1,417.9
558,43,162,2024-06-13,1,325.14
559,215,107,2025-08-07,3,649.2
560,475,63,2024-09-20,2,754.1
561,140,111,2024-10-05,2,879.7
562,338,74,2025-04-26,1,228.17
563,360,136,2024-08-21,4,1536.24
564,351,154,2023-10-11,2,536.94
565,65,173,2025-05-27,1,379.51
566,30,24,2023-12-09,3,870.66
567,189,147,2024-01-19,3,1019.31
568,145,138,2025-08-18,1,402.29
569,202,156,2025-03-10,1,416.55
570,208,20,2024-05-05,1,232.65
571,158,106,2024-03-12,3,308.4
572,285,32,2023-11-24,2,539.18
573,219,100,2024-06-01,3,112.29
574,110,15,2025-08-28,1,311.62
575,446,78,2025-07-10,1,265.95
576,492,24,2025-02-26,3,870.66
577,76,61,2025-07-31,3,1194.45
578,456,21,2024-12-06,3,1151.7
579,489,34,2024-09-17,1,100.89
580,497,38,2024-05-28,2,47.92
581,155,29,2025-03-05,1,127.71
582,47,21,2024-03-24,2,767.8
583,242,102,2023-09-16,1,165.64
584,384,197,2024-04-02,1,57.92
585,271,128,2024-09-03,2,958.04
586,164,5,2025-05-24,2,697.46
587,403,198,2025-08-15,1,246.05
588,497,127,2023-11-22,1,121.64
589,293,111,2023-11-29,2,879.7
590,6,133,2024-10-13,1,286.89
591,457,1,2025-03-16,2,66.7
592,230,126,2024-02-28,2,108.08
593,102,171,2024-11-22,1,139.9
594,195,121,2023-12-02,1,235.93
595,437,178,2025-09-01,1,281.64
596,396,109,2024-12-21,1,106.6
597,103,16,2024-04-11,1,11.35
598,161,185,2025-05-05,1,13.61
599,30,40,2023-12-09,2,248.68
600,266,67,2024-02-11,1,416.48
601,369,57,2024-08-24,4,1045.64
602,268,121,2025-07-06,1,235.93
603,350,10,2025-07-01,2,737.1
604,464,199,2024-03-13,3,527.22
605,127,49,2024-01-19,1,96.71
606,289,136,2024-05-13,2,768.12
607,46,175,2023-10-24,2,752.88
608,13,132,2024-06-23,3,1351.68
609,1,152,2025-05-02,3,1197.3
610,150,164,2024-09-26,1,73.25
611,139,75,2025-01-10,2,92.2
612,69,157,2024-12-08,1,466.43
613,31,60,2025-05-11,3,1448.91
614,445,54,2024-06-10,3,926.04
615,431,179,2023-09-18,2,241.68
616,86,28,2025-06-12,1,261.43
617,288,83,2023-10-10,2,745.5
618,60,106,2025-05-04,1,102.8
619,276,83,2024-01-04,1,372.75
620,402,46,2024-07-19,2,799.34
621,206,173,2025-05-23,1,379.51
622,434,188,2025-08-07,1,443.75
623,275,29,2025-06-26,1,127.71
624,149,151,2025-06-10,1,463.64
625,126,11,2023-11-11,2,326.9
626,46,64,2023-12-09,1,363.14
627,270,94,2025-07-22,1,61.36
628,204,183,2025-07-09,2,151.26
629,368,140,2024-08-15,5,1822.85
630,72,6,2024-08-01,1,218.24
631,1,129,2024-09-16,3,749.31
632,413,185,2024-12-05,2,27.22
633,360,143,2023-12-22,1,415.95
634,243,118,2024-04-10,3,1008.15
635,367,110,2025-04-21,10,3501.8
636,260,181,2023-10-20,1,15.12
637,263,79,2023-11-13,1,43.05
638,221,119,2025-01-13,5,1421.15
639,444,198,2025-05-13,1,246.05
640,124,191,2023-11-30,1,325.26
641,412,119,2025-01-28,3,852.69
642,197,143,2023-10-21,1,415.95
643,259,104,2025-04-30,3,591.96
644,56,114,2024-09-08,3,1031.67
645,398,96,2023-10-08,1,226.12
646,345,15,2023-10-04,3,934.86
647,223,35,2023-11-05,1,280.81
648,199,170,2024-01-11,3,453.75
649,392,144,2025-06-21,1,89.62
650,264,149,2025-04-24,3,830.19
651,293,40,2024-09-05,2,248.68
652,202,152,2024-08-05,2,798.2
653,215,184,2025-06-03,2,183.94
654,110,120,2025-02-10,1,140.93
655,92,117,2025-05-30,1,250.74
656,409,99,2024-10-11,4,1213.52
657,36,98,2025-01-29,1,45.83
658,492,27,2023-11-06,1,122.26
659,55,14,2024-05-07,1,398.62
660,39,76,2024-12-18,4,1237.6
661,202,58,2025-03-01,1,293.45
662,387,184,2024-04-09,1,91.97
663,22,57,2025-01-20,1,261.41
664,36,23,2024-01-19,4,1877.96
665,411,61,2024-01-19,3,1194.45
666,371,200,2023-09-13,3,235.35
667,366,179,2024-02-18,1,120.84
668,249,177,2024-10-14,3,1380.87
669,295,98,2025-02-28,1,45.83
670,4,142,2024-09-26,1,144.63
671,99,155,2023-10-10,3,1477.29
672,278,145,2024-06-25,1,314.8
673,467,146,2024-07-27,3,228.21
674,164,108,2025-08-24,2,748.36
675,166,25,2023-09-12,10,3114.6
676,105,179,2025-08-14,2,241.68
677,463,31,2025-04-09,2,156.0
678,242,171,2024-12-26,2,279.8
679,342,47,2024-01-14,2,435.36
680,120,64,2024-09-21,1,363.14
681,485,159,2025-07-03,1,341.27
682,2,187,2024-07-12,2,238.0
683,431,28,2024-08-21,2,522.86
684,319,124,2024-07-17,2,74.32
685,323,90,2024-11-10,2,703.56
686,220,72,2024-01-14,3,215.7
687,162,147,2024-12-14,10,3397.7
688,172,18,2025-02-27,1,203.59
689,462,45,2025-08-24,1,269.06
690,447,161,2024-06-09,1,69.19
691,335,141,2023-09-08,2,851.04
692,363,22,2025-02-18,1,39.95
693,28,19,2025-04-26,2,705.3
694,389,194,2025-06-03,1,180.85
695,154,66,2025-01-04,1,319.14
696,282,164,2024-02-03,2,146.5
697,1,82,2025-03-01,5,2168.1
698,196,66,2025-04-19,1,319.14
699,116,149,2024-07-08,1,276.73
700,209,94,2025-05-05,2,122.72
701,249,74,2023-11-27,5,1140.85
702,409,18,2023-12-09,1,203.59
703,243,21,2025-01-07,3,1151.7
704,214,181,2025-08-02,2,30.24
705,472,196,2024-04-30,1,71.58
706,74,122,2023-11-29,2,504.94
707,224,42,2025-05-23,1,9.89
708,405,63,2024-02-24,1,377.05
709,382,181,2024-06-02,1,15.12
710,8,192,2023-10-06,2,914.2
711,213,111,2024-02-11,1,439.85
712,5,1,2024-07-25,1,33.35
713,488,157,2024-05-06,1,466.43
714,287,167,2023-12-05,1,33.19
715,305,66,2023-11-19,3,957.42
716,202,171,2025-03-09,2,279.8
717,297,112,2024-06-02,1,301.85
718,371,177,2024-01-04,1,460.29
719,96,41,2024-10-24,1,10.26
720,321,149,2024-12-28,2,553.46
721,487,71,2025-05-31,1,148.96
722,274,117,2024-09-12,2,501.48
723,236,144,2024-12-21,1,89.62
724,422,119,2024-06-06,1,284.23
725,362,42,2024-09-04,1,9.89
726,73,140,2024-01-30,1,364.57
727,233,89,2025-06-15,3,895.98
728,219,117,2024-02-24,1,250.74
729,280,76,2024-03-06,1,309.4
